season,week,season_type,game_label,game_date,ne_home_away,opponent,quarter,category,player,completions,attempts,pass_yards,interceptions,pass_td,carries,rush_yards,rush_td,targets,receptions,rec_yards,rec_td
1978,6,REG,"1978 Week 6","October 8",Home,"Philadelphia Eagles",Q4,Receiving,"Russ Francis",,,,,,,,,1,1,4,0
1978,6,REG,"1978 Week 6","October 8",Home,"Philadelphia Eagles",Q4,Receiving,"Carlos Pennywell",,,,,,,,,1,0,0,0
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q1,Passing,"Steve Grogan",4,7,66,0,0,,,,,,,
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q1,Rushing,"Andy Johnson",,,,,,4,14,0,,,,
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q1,Rushing,"Don Calhoun",,,,,,1,5,0,,,,
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q1,Rushing,"Sam Cunningham",,,,,,2,5,0,,,,
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q1,Receiving,"Stanley Morgan",,,,,,,,,2,2,36,0
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q1,Receiving,"Russ Francis",,,,,,,,,2,1,17,0
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q1,Receiving,"Horace Ivory",,,,,,,,,1,1,13,0
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q1,Receiving,"Sam Cunningham",,,,,,,,,2,0,0,0
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q2,Passing,"Steve Grogan",5,10,66,2,0,,,,,,,
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q2,Passing,"Andy Johnson",0,1,0,0,0,,,,,,,
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q2,Rushing,"Andy Johnson",,,,,,1,-2,0,,,,
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q2,Rushing,"Don Calhoun",,,,,,1,-3,0,,,,
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q2,Receiving,"Harold Jackson",,,,,,,,,1,1,25,0
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q2,Receiving,"Russ Francis",,,,,,,,,4,1,17,0
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q2,Receiving,"Stanley Morgan",,,,,,,,,1,1,12,0
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q2,Receiving,"Andy Johnson",,,,,,,,,1,1,6,0
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q2,Receiving,"Sam Cunningham",,,,,,,,,1,1,6,0
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q3,Passing,"Steve Grogan",2,5,26,0,0,,,,,,,
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q3,Rushing,"Andy Johnson",,,,,,3,21,0,,,,
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q3,Rushing,"Sam Cunningham",,,,,,3,3,0,,,,
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q3,Receiving,"Harold Jackson",,,,,,,,,2,1,19,0
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q3,Receiving,"Sam Cunningham",,,,,,,,,1,1,7,0
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q3,Receiving,"Russ Francis",,,,,,,,,2,0,0,0
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q4,Passing,"Steve Grogan",2,4,26,0,0,,,,,,,
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q4,Rushing,"Steve Grogan",,,,,,7,48,0,,,,
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q4,Rushing,"Horace Ivory",,,,,,5,14,0,,,,
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q4,Rushing,"Andy Johnson",,,,,,1,12,0,,,,
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q4,Rushing,"Sam Cunningham",,,,,,6,11,1,,,,
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q4,Rushing,"Don Calhoun",,,,,,1,8,0,,,,
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q4,Receiving,"Stanley Morgan",,,,,,,,,2,1,18,0
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q4,Receiving,"Russ Francis",,,,,,,,,1,1,8,0
1978,7,REG,"1978 Week 7","October 15",Away,"Cincinnati Bengals",Q4,Receiving,"Harold Jackson",,,,,,,,,1,0,0,0
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q1,Passing,"Steve Grogan",1,7,17,1,0,,,,,,,
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q1,Rushing,"Andy Johnson",,,,,,4,17,0,,,,
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q1,Rushing,"Sam Cunningham",,,,,,2,7,0,,,,
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q1,Rushing,"Horace Ivory",,,,,,1,7,0,,,,
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q1,Receiving,"Don Hasselbeck",,,,,,,,,1,1,17,0
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q1,Receiving,"Russ Francis",,,,,,,,,2,0,0,0
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q1,Receiving,"Horace Ivory",,,,,,,,,1,0,0,0
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q1,Receiving,"Harold Jackson",,,,,,,,,1,0,0,0
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q1,Receiving,"Stanley Morgan",,,,,,,,,2,0,0,0
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q2,Passing,"Steve Grogan",3,8,46,0,0,,,,,,,
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q2,Rushing,"Horace Ivory",,,,,,6,55,0,,,,
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q2,Rushing,"Steve Grogan",,,,,,3,33,0,,,,
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q2,Rushing,"Don Calhoun",,,,,,3,20,0,,,,
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q2,Rushing,"Andy Johnson",,,,,,5,14,1,,,,
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q2,Rushing,"Sam Cunningham",,,,,,1,1,1,,,,
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q2,Receiving,"Don Hasselbeck",,,,,,,,,1,1,24,0
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q2,Receiving,"Harold Jackson",,,,,,,,,3,1,11,0
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q2,Receiving,"Andy Johnson",,,,,,,,,1,1,11,0
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q2,Receiving,"Russ Francis",,,,,,,,,2,0,0,0
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q2,Receiving,"Sam Cunningham",,,,,,,,,1,0,0,0
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q3,Passing,"Steve Grogan",5,5,84,0,0,,,,,,,
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q3,Rushing,"Horace Ivory",,,,,,5,20,1,,,,
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q3,Rushing,"Andy Johnson",,,,,,2,10,0,,,,
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q3,Rushing,"Steve Grogan",,,,,,2,2,0,,,,
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q3,Rushing,"Sam Cunningham",,,,,,2,1,0,,,,
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q3,Receiving,"Harold Jackson",,,,,,,,,3,3,59,0
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q3,Receiving,"Andy Johnson",,,,,,,,,2,2,25,0
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q4,Passing,"Steve Grogan",1,2,29,0,0,,,,,,,
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q4,Rushing,"Horace Ivory",,,,,,3,31,1,,,,
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q4,Rushing,"Andy Johnson",,,,,,2,5,0,,,,
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q4,Rushing,"Don Calhoun",,,,,,2,3,0,,,,
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q4,Rushing,"Steve Grogan",,,,,,3,-1,0,,,,
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q4,Receiving,"Russ Francis",,,,,,,,,1,1,29,0
1978,8,REG,"1978 Week 8","October 22",Home,"Miami Dolphins",Q4,Receiving,"Don Calhoun",,,,,,,,,1,0,0,0
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q1,Passing,"Steve Grogan",6,9,132,0,2,,,,,,,
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q1,Rushing,"Sam Cunningham",,,,,,4,20,0,,,,
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q1,Rushing,"Horace Ivory",,,,,,3,8,1,,,,
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q1,Rushing,"Steve Grogan",,,,,,1,8,0,,,,
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q1,Rushing,"Andy Johnson",,,,,,1,4,0,,,,
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q1,Receiving,"Sam Cunningham",,,,,,,,,2,2,61,0
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q1,Receiving,"Harold Jackson",,,,,,,,,2,2,38,1
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q1,Receiving,"Stanley Morgan",,,,,,,,,2,1,30,1
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q1,Receiving,"Russ Francis",,,,,,,,,2,1,3,0
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q1,Receiving,"Don Hasselbeck",,,,,,,,,1,0,0,0
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q2,Passing,"Steve Grogan",9,10,149,0,2,,,,,,,
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q2,Rushing,"Sam Cunningham",,,,,,6,25,0,,,,
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q2,Rushing,"Horace Ivory",,,,,,2,11,1,,,,
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q2,Rushing,"Andy Johnson",,,,,,2,11,0,,,,
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q2,Rushing,"Harold Jackson",,,,,,1,7,0,,,,
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q2,Receiving,"Harold Jackson",,,,,,,,,4,3,80,1
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q2,Receiving,"Stanley Morgan",,,,,,,,,2,2,36,0
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q2,Receiving,"Russ Francis",,,,,,,,,2,2,15,1
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q2,Receiving,"Horace Ivory",,,,,,,,,1,1,9,0
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q2,Receiving,"Andy Johnson",,,,,,,,,1,1,9,0
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q3,Rushing,"Don Calhoun",,,,,,5,58,0,,,,
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q3,Rushing,"Steve Grogan",,,,,,2,23,0,,,,
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q3,Rushing,"James McAlister",,,,,,3,11,1,,,,
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q3,Rushing,"Horace Ivory",,,,,,2,0,0,,,,
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q4,Passing,"Tom Owen",1,2,15,0,0,,,,,,,
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q4,Rushing,"Don Calhoun",,,,,,5,31,0,,,,
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q4,Rushing,"James McAlister",,,,,,4,18,1,,,,
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q4,Receiving,"Russ Francis",,,,,,,,,1,1,15,0
1978,9,REG,"1978 Week 9","October 29",Home,"New York Jets",Q4,Receiving,"Don Westbrook",,,,,,,,,1,0,0,0
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q1,Passing,"Steve Grogan",2,4,30,0,0,,,,,,,
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q1,Rushing,"Sam Cunningham",,,,,,5,20,0,,,,
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q1,Rushing,"Horace Ivory",,,,,,1,7,0,,,,
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q1,Rushing,"James McAlister",,,,,,2,3,0,,,,
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q1,Rushing,"Steve Grogan",,,,,,1,0,0,,,,
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q1,Receiving,"Russ Francis",,,,,,,,,1,1,18,0
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q1,Receiving,"Sam Cunningham",,,,,,,,,1,1,12,0
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q1,Receiving,"Harold Jackson",,,,,,,,,2,0,0,0
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q2,Passing,"Steve Grogan",1,5,8,1,0,,,,,,,
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q2,Rushing,"Horace Ivory",,,,,,4,27,1,,,,
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q2,Rushing,"Sam Cunningham",,,,,,3,6,0,,,,
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q2,Rushing,"Steve Grogan",,,,,,2,4,0,,,,
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q2,Receiving,"Russ Francis",,,,,,,,,2,1,8,0
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q2,Receiving,"Harold Jackson",,,,,,,,,1,0,0,0
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q2,Receiving,"Stanley Morgan",,,,,,,,,1,0,0,0
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q2,Receiving,"Andy Johnson",,,,,,,,,1,0,0,0
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q3,Passing,"Steve Grogan",2,6,27,0,0,,,,,,,
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q3,Rushing,"Sam Cunningham",,,,,,5,59,0,,,,
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q3,Rushing,"Horace Ivory",,,,,,5,33,1,,,,
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q3,Rushing,"Don Calhoun",,,,,,4,16,0,,,,
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q3,Rushing,"Steve Grogan",,,,,,1,1,0,,,,
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q3,Receiving,"Stanley Morgan",,,,,,,,,4,1,20,0
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q3,Receiving,"Andy Johnson",,,,,,,,,1,1,7,0
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q3,Receiving,"Carlos Pennywell",,,,,,,,,1,0,0,0
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q4,Passing,"Steve Grogan",0,2,0,0,0,,,,,,,
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q4,Rushing,"Horace Ivory",,,,,,6,61,0,,,,
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q4,Rushing,"Don Calhoun",,,,,,6,23,0,,,,
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q4,Rushing,"Steve Grogan",,,,,,1,18,0,,,,
1978,10,REG,"1978 Week 10","November 5",Away,"Buffalo Bills",Q4,Receiving,"Harold Jackson",,,,,,,,,2,0,0,0
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q1,Passing,"Steve Grogan",4,7,85,0,0,,,,,,,
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q1,Rushing,"Sam Cunningham",,,,,,6,35,0,,,,
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q1,Rushing,"Andy Johnson",,,,,,2,4,0,,,,
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q1,Rushing,"Horace Ivory",,,,,,1,3,0,,,,
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q1,Receiving,"Sam Cunningham",,,,,,,,,2,2,40,0
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q1,Receiving,"Stanley Morgan",,,,,,,,,2,1,32,0
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q1,Receiving,"Russ Francis",,,,,,,,,2,1,13,0
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q1,Receiving,"Harold Jackson",,,,,,,,,1,0,0,0
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q2,Passing,"Steve Grogan",4,5,38,0,0,,,,,,,
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q2,Rushing,"Sam Cunningham",,,,,,6,35,0,,,,
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q2,Rushing,"Steve Grogan",,,,,,4,20,1,,,,
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q2,Rushing,"Andy Johnson",,,,,,3,11,0,,,,
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q2,Rushing,"Horace Ivory",,,,,,2,0,1,,,,
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q2,Receiving,"Stanley Morgan",,,,,,,,,2,1,17,0
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q2,Receiving,"Andy Johnson",,,,,,,,,2,2,16,0
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q2,Receiving,"Sam Cunningham",,,,,,,,,1,1,5,0
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q3,Passing,"Steve Grogan",0,1,0,1,0,,,,,,,
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q3,Rushing,"Sam Cunningham",,,,,,3,14,0,,,,
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q3,Rushing,"Horace Ivory",,,,,,2,11,0,,,,
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q3,Rushing,"Andy Johnson",,,,,,1,4,0,,,,
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q3,Rushing,"Steve Grogan",,,,,,1,1,0,,,,
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q3,Receiving,"Harold Jackson",,,,,,,,,1,0,0,0
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q4,Passing,"Steve Grogan",1,5,7,1,0,,,,,,,
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q4,Rushing,"Sam Cunningham",,,,,,1,4,0,,,,
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q4,Rushing,"Horace Ivory",,,,,,3,2,0,,,,
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q4,Receiving,"Andy Johnson",,,,,,,,,1,1,7,0
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q4,Receiving,"Russ Francis",,,,,,,,,2,0,0,0
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q4,Receiving,"Sam Cunningham",,,,,,,,,1,0,0,0
1978,11,REG,"1978 Week 11","November 12",Home,"Houston Oilers",Q4,Receiving,"Horace Ivory",,,,,,,,,1,0,0,0
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q1,Passing,"Steve Grogan",3,7,20,1,0,,,,,,,
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q1,Rushing,"Sam Cunningham",,,,,,4,20,0,,,,
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q1,Rushing,"Andy Johnson",,,,,,5,16,0,,,,
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q1,Receiving,"Horace Ivory",,,,,,,,,2,2,13,0
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q1,Receiving,"Stanley Morgan",,,,,,,,,1,1,7,0
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q1,Receiving,"Harold Jackson",,,,,,,,,1,0,0,0
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q1,Receiving,"Russ Francis",,,,,,,,,1,0,0,0
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q1,Receiving,"Andy Johnson",,,,,,,,,1,0,0,0
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q2,Passing,"Steve Grogan",4,5,39,0,0,,,,,,,
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q2,Rushing,"Andy Johnson",,,,,,4,24,0,,,,
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q2,Rushing,"Steve Grogan",,,,,,1,22,0,,,,
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q2,Rushing,"Sam Cunningham",,,,,,8,16,0,,,,
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q2,Rushing,"Horace Ivory",,,,,,3,11,1,,,,
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q2,Receiving,"Harold Jackson",,,,,,,,,1,1,19,0
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q2,Receiving,"Horace Ivory",,,,,,,,,1,1,10,0
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q2,Receiving,"Stanley Morgan",,,,,,,,,1,1,6,0
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q2,Receiving,"Andy Johnson",,,,,,,,,1,1,4,0
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q2,Receiving,"Sam Cunningham",,,,,,,,,1,0,0,0
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q3,Passing,"Steve Grogan",1,3,8,0,0,,,,,,,
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q3,Rushing,"Andy Johnson",,,,,,2,22,0,,,,
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q3,Rushing,"Sam Cunningham",,,,,,3,15,0,,,,
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q3,Rushing,"Horace Ivory",,,,,,2,8,0,,,,
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q3,Rushing,"Steve Grogan",,,,,,2,-2,0,,,,
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q3,Receiving,"Sam Cunningham",,,,,,,,,1,1,8,0
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q3,Receiving,"Stanley Morgan",,,,,,,,,1,0,0,0
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q3,Receiving,"Russ Francis",,,,,,,,,1,0,0,0
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q4,Passing,"Steve Grogan",2,3,32,0,0,,,,,,,
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q4,Rushing,"Sam Cunningham",,,,,,6,30,0,,,,
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q4,Rushing,"Horace Ivory",,,,,,4,26,1,,,,
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q4,Rushing,"Andy Johnson",,,,,,4,14,0,,,,
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q4,Rushing,"Steve Grogan",,,,,,4,3,0,,,,
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q4,Receiving,"Stanley Morgan",,,,,,,,,2,1,26,0
1978,12,REG,"1978 Week 12","November 19",Away,"New York Jets",Q4,Receiving,"Andy Johnson",,,,,,,,,1,1,6,0
1978,13,REG,"1978 Week 13","November 26",Away,"Baltimore Colts",Q1,Passing,"Steve Grogan",2,5,61,1,1,,,,,,,
1978,13,REG,"1978 Week 13","November 26",Away,"Baltimore Colts",Q1,Rushing,"Horace Ivory",,,,,,2,5,0,,,,
1978,13,REG,"1978 Week 13","November 26",Away,"Baltimore Colts",Q1,Rushing,"Andy Johnson",,,,,,1,3,0,,,,
1978,13,REG,"1978 Week 13","November 26",Away,"Baltimore Colts",Q1,Rushing,"Sam Cunningham",,,,,,1,2,0,,,,
1978,13,REG,"1978 Week 13","November 26",Away,"Baltimore Colts",Q1,Receiving,"Stanley Morgan",,,,,,,,,2,1,38,0
1978,13,REG,"1978 Week 13","November 26",Away,"Baltimore Colts",Q1,Receiving,"Harold Jackson",,,,,,,,,1,1,23,1
1978,13,REG,"1978 Week 13","November 26",Away,"Baltimore Colts",Q1,Receiving,"Don Calhoun",,,,,,,,,1,0,0,0
1978,13,REG,"1978 Week 13","November 26",Away,"Baltimore Colts",Q1,Receiving,"Russ Francis",,,,,,,,,1,0,0,0
1978,13,REG,"1978 Week 13","November 26",Away,"Baltimore Colts",Q2,Passing,"Steve Grogan",2,8,59,0,0,,,,,,,
1978,13,REG,"1978 Week 13","November 26",Away,"Baltimore Colts",Q2,Rushing,"Andy Johnson",,,,,,4,66,1,,,,
1978,13,REG,"1978 Week 13","November 26",Away,"Baltimore Colts",Q2,Rushing,"Horace Ivory",,,,,,2,20,0,,,,
1978,13,REG,"1978 Week 13","November 26",Away,"Baltimore Colts",Q2,Rushing,"Sam Cunningham",,,,,,4,13,0,,,,
1978,13,REG,"1978 Week 13","November 26",Away,"Baltimore Colts",Q2,Rushing,"Steve Grogan",,,,,,2,11,0,,,,
1978,13,REG,"1978 Week 13","November 26",Away,"Baltimore Colts",Q2,Receiving,"Andy Johnson",,,,,,,,,2,1,31,0
1978,13,REG,"1978 Week 13","November 26",Away,"Baltimore Colts",Q2,Receiving,"Stanley Morgan",,,,,,,,,2,1,28,0
1978,13,REG,"1978 Week 13","November 26",Away,"Baltimore Colts",Q2,Receiving,"Harold Jackson",,,,,,,,,4,0,0,0
1978,13,REG,"1978 Week 13","November 26",Away,"Baltimore Colts",Q3,Passing,"Steve Grogan",3,4,85,0,1,,,,,,,
1978,13,REG,"1978 Week 13","November 26",Away,"Baltimore Colts",Q3,Rushing,"Horace Ivory",,,,,,1,5,0,,,,
1978,13,REG,"1978 Week 13","November 26",Away,"Baltimore Colts",Q3,Rushing,"Stanley Morgan",,,,,,1,5,0,,,,
